300503383589934,240,1540,60114,2020-04-01 04:00:00
300503383589999,240,1540,60114,2020-04-01 08:00:00
300503383590050,60,1006,60114,2020-04-01 12:00:00
300503383590053,180,1540,60114,2020-04-01 13:00:00
300507343011867,10,1467,60114,2020-04-01 16:00:00
300507343011868,120,1540,60114,2020-04-01 16:10:00
300507343011869,40,1395,60114,2020-04-01 18:10:00
300507343011870,10,1467,60114,2020-04-01 18:50:00
300507343011876,60,1642,60114,2020-04-01 19:00:00
300507343011905,150,1281,60114,2020-04-01 20:00:00
300507343011906,90,1280,60114,2020-04-01 22:30:00
300507343011942,60,1006,60114,2020-04-02 00:00:00
300507343011953,60,1399,60114,2020-04-02 01:00:00
300507343011954,120,1537,60114,2020-04-02 02:00:00
300507343012050,30,1537,60114,2020-04-02 04:00:00
300507343012051,210,1537,60114,2020-04-02 04:30:00
300507343012052,240,1537,60114,2020-04-02 08:00:00
300507343012130,60,1006,60114,2020-04-02 12:00:00
300507343012131,180,1537,60114,2020-04-02 13:00:00
300507343012172,90,1537,60114,2020-04-02 16:00:00
300507343012173,60,1417,60114,2020-04-02 17:30:00
300507343012219,30,1316,60114,2020-04-02 18:30:00
300507343012220,60,1645,60114,2020-04-02 19:00:00
300507343012235,240,1645,60114,2020-04-02 20:00:00
300507343012271,60,1006,60114,2020-04-03 00:00:00
300507343012272,180,1645,60114,2020-04-03 01:00:00
300507343012339,240,1645,60114,2020-04-03 04:00:00
300510295801878,240,1645,60114,2020-04-03 08:00:00
300510295801929,240,1645,60114,2020-04-03 12:00:00
300510295802018,240,1645,60114,2020-04-03 16:00:00
300510295802054,240,1645,60114,2020-04-03 20:00:00
300510295802059,60,1006,60114,2020-04-04 00:00:00
300510295802089,180,1645,60114,2020-04-04 01:00:00
300510295802125,240,1645,60114,2020-04-04 04:00:00
300511671533577,60,1645,60114,2020-04-04 08:00:00
300512611057667,180,362,60114,2020-04-04 09:00:00
300512611057666,240,362,60114,2020-04-04 12:00:00
300511671533717,120,362,60114,2020-04-04 16:00:00
300511671533718,60,1306,60114,2020-04-04 18:00:00
300511671533719,60,1306,60114,2020-04-04 19:00:00
300511671533753,90,1645,60114,2020-04-04 20:00:00
300511671533754,150,1647,60114,2020-04-04 21:30:00
300511671533782,60,1006,60114,2020-04-05 00:00:00
300511671533814,180,1647,60114,2020-04-05 01:00:00
300511671533833,150,1647,60114,2020-04-05 04:00:00
